0	0.0490695 	0.021787 	-2.01097 	0.262351 	0.530701 	-0.0111882 	
0.005	0.0490695 	0.021787 	-2.01097 	0.262351 	0.530701 	-0.0111882 	
0.01	0.0490695 	0.0217828 	-2.01097 	0.262351 	0.530702 	-0.011188 	
0.015	0.0490695 	0.0217772 	-2.01097 	0.262351 	0.530703 	-0.0111876 	
0.02	0.0490695 	0.0217693 	-2.01096 	0.262351 	0.530705 	-0.0111871 	
0.025	0.0490695 	0.0217591 	-2.01095 	0.262352 	0.530707 	-0.0111864 	
0.03	0.0490695 	0.0217466 	-2.01094 	0.262352 	0.53071 	-0.0111856 	
0.035	0.0490695 	0.0217318 	-2.01093 	0.262353 	0.530713 	-0.0111847 	
0.04	0.0490695 	0.0217147 	-2.01092 	0.262353 	0.530716 	-0.0111836 	
0.045	0.0490696 	0.0216952 	-2.0109 	0.262354 	0.53072 	-0.0111823 	
0.05	0.0490696 	0.0216735 	-2.01089 	0.262355 	0.530725 	-0.011181 	
0.055	0.0490696 	0.0216494 	-2.01087 	0.262355 	0.53073 	-0.0111794 	
0.06	0.0490696 	0.021623 	-2.01085 	0.262356 	0.530736 	-0.0111777 	
0.065	0.0490697 	0.0215943 	-2.01082 	0.262357 	0.530742 	-0.0111759 	
0.07	0.0490697 	0.0215633 	-2.0108 	0.262358 	0.530748 	-0.0111739 	
0.075	0.0490697 	0.0215299 	-2.01077 	0.262359 	0.530755 	-0.0111718 	
0.08	0.0490697 	0.0214943 	-2.01074 	0.26236 	0.530762 	-0.0111695 	
0.085	0.0490698 	0.0214526 	-2.01071 	0.262362 	0.530771 	-0.0111668 	
0.09	0.0490698 	0.0214157 	-2.01068 	0.262363 	0.530779 	-0.0111645 	
0.095	0.0490699 	0.0213693 	-2.01065 	0.262365 	0.530788 	-0.0111615 	
0.1	0.0490699 	0.0213242 	-2.01061 	0.262366 	0.530798 	-0.0111586 	
0.105	0.04907 	0.0212768 	-2.01057 	0.262368 	0.530808 	-0.0111556 	
0.11	0.04907 	0.0212271 	-2.01054 	0.262369 	0.530818 	-0.0111524 	
0.115	0.0490701 	0.0211751 	-2.01049 	0.262371 	0.530829 	-0.0111491 	
0.12	0.0490702 	0.0211208 	-2.01045 	0.262373 	0.53084 	-0.0111457 	
0.125	0.0490702 	0.0210643 	-2.01041 	0.262375 	0.530852 	-0.0111421 	
0.13	0.0490703 	0.0210054 	-2.01036 	0.262376 	0.530864 	-0.0111383 	
0.135	0.0490704 	0.0209443 	-2.01031 	0.262378 	0.530877 	-0.0111345 	
0.14	0.0490705 	0.0208809 	-2.01026 	0.26238 	0.53089 	-0.0111304 	
0.145	0.0490706 	0.0208151 	-2.01021 	0.262383 	0.530904 	-0.0111263 	
0.15	0.0490707 	0.0207472 	-2.01016 	0.262385 	0.530918 	-0.011122 	
0.155	0.0490708 	0.0206769 	-2.0101 	0.262387 	0.530933 	-0.0111176 	
0.16	0.0491737 	0.0203799 	-2.01023 	0.262489 	0.532529 	-0.0104746 	
0.165	0.0491738 	0.020305 	-2.01017 	0.262491 	0.532544 	-0.0104698 	
0.17	0.0491739 	0.020228 	-2.01011 	0.262494 	0.53256 	-0.010465 	
0.175	0.049174 	0.0201486 	-2.01004 	0.262496 	0.532576 	-0.01046 	
0.18	0.0491742 	0.020067 	-2.00998 	0.262499 	0.532593 	-0.0104549 	
0.185	0.0491743 	0.0199832 	-2.00991 	0.262502 	0.532611 	-0.0104496 	
0.19	0.0491745 	0.0198971 	-2.00985 	0.262504 	0.532629 	-0.0104442 	
0.195	0.0491746 	0.0198087 	-2.00978 	0.262507 	0.532647 	-0.0104387 	
0.2	0.0491748 	0.0197181 	-2.00971 	0.26251 	0.532666 	-0.010433 	
0.205	0.0491749 	0.0196253 	-2.00963 	0.262513 	0.532685 	-0.0104272 	
0.21	0.0491751 	0.0195302 	-2.00956 	0.262516 	0.532704 	-0.0104213 	
0.215	0.0491753 	0.0194329 	-2.00948 	0.26252 	0.532724 	-0.0104152 	
0.22	0.0492778 	0.0191119 	-2.00958 	0.262627 	0.534302 	-0.00977835 	
0.225	0.049278 	0.0190101 	-2.0095 	0.26263 	0.534323 	-0.00977204 	
0.23	0.0492782 	0.0189061 	-2.00942 	0.262633 	0.534344 	-0.00976559 	
0.235	0.0492785 	0.0187999 	-2.00933 	0.262637 	0.534366 	-0.00975902 	
0.24	0.0492787 	0.0186915 	-2.00925 	0.26264 	0.534388 	-0.00975233 	
0.245	0.0492789 	0.0185808 	-2.00916 	0.262644 	0.534411 	-0.00974551 	
0.25	0.0492792 	0.018468 	-2.00907 	0.262647 	0.534434 	-0.00973857 	
0.255	0.0492795 	0.0183529 	-2.00898 	0.262651 	0.534458 	-0.0097315 	
0.26	0.0492798 	0.0182357 	-2.00889 	0.262655 	0.534482 	-0.00972432 	
0.265	0.0492801 	0.0181163 	-2.00879 	0.262659 	0.534506 	-0.00971702 	
0.27	0.0493898 	0.0177598 	-2.00888 	0.262779 	0.536181 	-0.00903947 	
0.275	0.0493902 	0.017636 	-2.00879 	0.262783 	0.536206 	-0.00903191 	
0.28	0.0493905 	0.01751 	-2.00869 	0.262787 	0.536232 	-0.00902425 	
0.285	0.0493908 	0.0173819 	-2.00859 	0.262791 	0.536258 	-0.00901646 	
0.29	0.0493912 	0.0172516 	-2.00848 	0.262795 	0.536284 	-0.00900857 	
0.295	0.0493916 	0.0171191 	-2.00838 	0.2628 	0.536311 	-0.00900056 	
